,temperature,p,alpha_plus,alpha_minus,seed,total_reward
3538,0.01,0.30000000000000004,0.01,0.001,39,4012
3539,0.01,0.30000000000000004,0.01,0.001,40,4186
3540,0.01,0.30000000000000004,0.01,0.001,41,3890
3541,0.01,0.30000000000000004,0.01,0.001,42,3998
3542,0.01,0.30000000000000004,0.01,0.001,43,-1638
3543,0.01,0.30000000000000004,0.01,0.001,44,3716
3544,0.01,0.30000000000000004,0.01,0.001,45,4016
3545,0.01,0.30000000000000004,0.01,0.001,46,4000
3546,0.01,0.30000000000000004,0.01,0.001,47,3990
3547,0.01,0.30000000000000004,0.01,0.001,48,3966
3548,0.01,0.30000000000000004,0.01,0.001,49,4072
3549,0.01,0.30000000000000004,0.01,0.001,50,4040
3550,0.01,0.30000000000000004,0.01,0.0025,1,3942
3551,0.01,0.30000000000000004,0.01,0.0025,2,3936
3552,0.01,0.30000000000000004,0.01,0.0025,3,4112
3553,0.01,0.30000000000000004,0.01,0.0025,4,4064
3554,0.01,0.30000000000000004,0.01,0.0025,5,4086
3555,0.01,0.30000000000000004,0.01,0.0025,6,3972
3556,0.01,0.30000000000000004,0.01,0.0025,7,4034
3557,0.01,0.30000000000000004,0.01,0.0025,8,4012
3558,0.01,0.30000000000000004,0.01,0.0025,9,4000
3559,0.01,0.30000000000000004,0.01,0.0025,10,3824
3560,0.01,0.30000000000000004,0.01,0.0025,11,3990
3561,0.01,0.30000000000000004,0.01,0.0025,12,3900
3562,0.01,0.30000000000000004,0.01,0.0025,13,3998
3563,0.01,0.30000000000000004,0.01,0.0025,14,3748
3564,0.01,0.30000000000000004,0.01,0.0025,15,4010
3565,0.01,0.30000000000000004,0.01,0.0025,16,-1606
3566,0.01,0.30000000000000004,0.01,0.0025,17,-1468
3567,0.01,0.30000000000000004,0.01,0.0025,18,3944
3568,0.01,0.30000000000000004,0.01,0.0025,19,3900
3569,0.01,0.30000000000000004,0.01,0.0025,20,3880
3570,0.01,0.30000000000000004,0.01,0.0025,21,-1756
3571,0.01,0.30000000000000004,0.01,0.0025,22,3980
3572,0.01,0.30000000000000004,0.01,0.0025,23,4134
3573,0.01,0.30000000000000004,0.01,0.0025,24,3998
3574,0.01,0.30000000000000004,0.01,0.0025,25,3886
3575,0.01,0.30000000000000004,0.01,0.0025,26,3858
3576,0.01,0.30000000000000004,0.01,0.0025,27,4118
3577,0.01,0.30000000000000004,0.01,0.0025,28,4080
3578,0.01,0.30000000000000004,0.01,0.0025,29,4112
3579,0.01,0.30000000000000004,0.01,0.0025,30,4106
3580,0.01,0.30000000000000004,0.01,0.0025,31,4114
3581,0.01,0.30000000000000004,0.01,0.0025,32,-1526
3582,0.01,0.30000000000000004,0.01,0.0025,33,3890
3583,0.01,0.30000000000000004,0.01,0.0025,34,4068
3584,0.01,0.30000000000000004,0.01,0.0025,35,3984
3585,0.01,0.30000000000000004,0.01,0.0025,36,3910
3586,0.01,0.30000000000000004,0.01,0.0025,37,4006
3587,0.01,0.30000000000000004,0.01,0.0025,38,-1500
3588,0.01,0.30000000000000004,0.01,0.0025,39,4012
3589,0.01,0.30000000000000004,0.01,0.0025,40,4186
3590,0.01,0.30000000000000004,0.01,0.0025,41,3890
3591,0.01,0.30000000000000004,0.01,0.0025,42,3994
3592,0.01,0.30000000000000004,0.01,0.0025,43,3818
3593,0.01,0.30000000000000004,0.01,0.0025,44,3716
3594,0.01,0.30000000000000004,0.01,0.0025,45,4016
3595,0.01,0.30000000000000004,0.01,0.0025,46,4000
3596,0.01,0.30000000000000004,0.01,0.0025,47,3990
3597,0.01,0.30000000000000004,0.01,0.0025,48,3966
3598,0.01,0.30000000000000004,0.01,0.0025,49,-1460
3599,0.01,0.30000000000000004,0.01,0.0025,50,4040
3600,0.01,0.30000000000000004,0.01,0.005,1,3942
3601,0.01,0.30000000000000004,0.01,0.005,2,3936
3602,0.01,0.30000000000000004,0.01,0.005,3,4112
3603,0.01,0.30000000000000004,0.01,0.005,4,4064
3604,0.01,0.30000000000000004,0.01,0.005,5,4086
3605,0.01,0.30000000000000004,0.01,0.005,6,3972
3606,0.01,0.30000000000000004,0.01,0.005,7,4030
3607,0.01,0.30000000000000004,0.01,0.005,8,4012
3608,0.01,0.30000000000000004,0.01,0.005,9,4000
3609,0.01,0.30000000000000004,0.01,0.005,10,3832
3610,0.01,0.30000000000000004,0.01,0.005,11,3994
3611,0.01,0.30000000000000004,0.01,0.005,12,3780
3612,0.01,0.30000000000000004,0.01,0.005,13,4002
3613,0.01,0.30000000000000004,0.01,0.005,14,3748
3614,0.01,0.30000000000000004,0.01,0.005,15,4010
3615,0.01,0.30000000000000004,0.01,0.005,16,3898
3616,0.01,0.30000000000000004,0.01,0.005,17,4018
3617,0.01,0.30000000000000004,0.01,0.005,18,3944
3618,0.01,0.30000000000000004,0.01,0.005,19,3900
3619,0.01,0.30000000000000004,0.01,0.005,20,3876
3620,0.01,0.30000000000000004,0.01,0.005,21,3832
3621,0.01,0.30000000000000004,0.01,0.005,22,3980
3622,0.01,0.30000000000000004,0.01,0.005,23,4126
3623,0.01,0.30000000000000004,0.01,0.005,24,3998
3624,0.01,0.30000000000000004,0.01,0.005,25,3898
3625,0.01,0.30000000000000004,0.01,0.005,26,3866
3626,0.01,0.30000000000000004,0.01,0.005,27,4118
3627,0.01,0.30000000000000004,0.01,0.005,28,4080
3628,0.01,0.30000000000000004,0.01,0.005,29,4112
3629,0.01,0.30000000000000004,0.01,0.005,30,4106
3630,0.01,0.30000000000000004,0.01,0.005,31,4114
3631,0.01,0.30000000000000004,0.01,0.005,32,3894
3632,0.01,0.30000000000000004,0.01,0.005,33,3894
3633,0.01,0.30000000000000004,0.01,0.005,34,4068
3634,0.01,0.30000000000000004,0.01,0.005,35,3996
3635,0.01,0.30000000000000004,0.01,0.005,36,3910
3636,0.01,0.30000000000000004,0.01,0.005,37,4006
3637,0.01,0.30000000000000004,0.01,0.005,38,3932
3638,0.01,0.30000000000000004,0.01,0.005,39,4012
3639,0.01,0.30000000000000004,0.01,0.005,40,4186
3640,0.01,0.30000000000000004,0.01,0.005,41,3890
3641,0.01,0.30000000000000004,0.01,0.005,42,3994
3642,0.01,0.30000000000000004,0.01,0.005,43,3962
3643,0.01,0.30000000000000004,0.01,0.005,44,3716
3644,0.01,0.30000000000000004,0.01,0.005,45,4016
3645,0.01,0.30000000000000004,0.01,0.005,46,4000
3646,0.01,0.30000000000000004,0.01,0.005,47,3990
3647,0.01,0.30000000000000004,0.01,0.005,48,3966
3648,0.01,0.30000000000000004,0.01,0.005,49,4056
3649,0.01,0.30000000000000004,0.01,0.005,50,4040
3650,0.01,0.30000000000000004,0.01,0.0075,1,3942
3651,0.01,0.30000000000000004,0.01,0.0075,2,3940
3652,0.01,0.30000000000000004,0.01,0.0075,3,4112
3653,0.01,0.30000000000000004,0.01,0.0075,4,4064
3654,0.01,0.30000000000000004,0.01,0.0075,5,4086
3655,0.01,0.30000000000000004,0.01,0.0075,6,3972
3656,0.01,0.30000000000000004,0.01,0.0075,7,4030
3657,0.01,0.30000000000000004,0.01,0.0075,8,4012
3658,0.01,0.30000000000000004,0.01,0.0075,9,3996
3659,0.01,0.30000000000000004,0.01,0.0075,10,3840
3660,0.01,0.30000000000000004,0.01,0.0075,11,3998
3661,0.01,0.30000000000000004,0.01,0.0075,12,3868
3662,0.01,0.30000000000000004,0.01,0.0075,13,4002
3663,0.01,0.30000000000000004,0.01,0.0075,14,3748
3664,0.01,0.30000000000000004,0.01,0.0075,15,4010
3665,0.01,0.30000000000000004,0.01,0.0075,16,3914
3666,0.01,0.30000000000000004,0.01,0.0075,17,4038
3667,0.01,0.30000000000000004,0.01,0.0075,18,3944
3668,0.01,0.30000000000000004,0.01,0.0075,19,3900
3669,0.01,0.30000000000000004,0.01,0.0075,20,3876
3670,0.01,0.30000000000000004,0.01,0.0075,21,3840
3671,0.01,0.30000000000000004,0.01,0.0075,22,3976
3672,0.01,0.30000000000000004,0.01,0.0075,23,4138
3673,0.01,0.30000000000000004,0.01,0.0075,24,3998
3674,0.01,0.30000000000000004,0.01,0.0075,25,3898
3675,0.01,0.30000000000000004,0.01,0.0075,26,3866
3676,0.01,0.30000000000000004,0.01,0.0075,27,4118
3677,0.01,0.30000000000000004,0.01,0.0075,28,4080
3678,0.01,0.30000000000000004,0.01,0.0075,29,4108
3679,0.01,0.30000000000000004,0.01,0.0075,30,4106
3680,0.01,0.30000000000000004,0.01,0.0075,31,4114
3681,0.01,0.30000000000000004,0.01,0.0075,32,3906
3682,0.01,0.30000000000000004,0.01,0.0075,33,3894
3683,0.01,0.30000000000000004,0.01,0.0075,34,4068
3684,0.01,0.30000000000000004,0.01,0.0075,35,3996
3685,0.01,0.30000000000000004,0.01,0.0075,36,3910
3686,0.01,0.30000000000000004,0.01,0.0075,37,4006
3687,0.01,0.30000000000000004,0.01,0.0075,38,3940
3688,0.01,0.30000000000000004,0.01,0.0075,39,4012
3689,0.01,0.30000000000000004,0.01,0.0075,40,4186
3690,0.01,0.30000000000000004,0.01,0.0075,41,3890
3691,0.01,0.30000000000000004,0.01,0.0075,42,3994
3692,0.01,0.30000000000000004,0.01,0.0075,43,3962
3693,0.01,0.30000000000000004,0.01,0.0075,44,3716
3694,0.01,0.30000000000000004,0.01,0.0075,45,4016
3695,0.01,0.30000000000000004,0.01,0.0075,46,4000
3696,0.01,0.30000000000000004,0.01,0.0075,47,3990
3697,0.01,0.30000000000000004,0.01,0.0075,48,3966
3698,0.01,0.30000000000000004,0.01,0.0075,49,4068
3699,0.01,0.30000000000000004,0.01,0.0075,50,4040
3700,0.01,0.30000000000000004,0.01,0.01,1,3938
3701,0.01,0.30000000000000004,0.01,0.01,2,3940
3702,0.01,0.30000000000000004,0.01,0.01,3,4112
3703,0.01,0.30000000000000004,0.01,0.01,4,4064
3704,0.01,0.30000000000000004,0.01,0.01,5,4086
3705,0.01,0.30000000000000004,0.01,0.01,6,3972
3706,0.01,0.30000000000000004,0.01,0.01,7,4030
3707,0.01,0.30000000000000004,0.01,0.01,8,4012
3708,0.01,0.30000000000000004,0.01,0.01,9,3996
3709,0.01,0.30000000000000004,0.01,0.01,10,3832
3710,0.01,0.30000000000000004,0.01,0.01,11,3998
3711,0.01,0.30000000000000004,0.01,0.01,12,3888
3712,0.01,0.30000000000000004,0.01,0.01,13,4018
3713,0.01,0.30000000000000004,0.01,0.01,14,3740
3714,0.01,0.30000000000000004,0.01,0.01,15,4010
3715,0.01,0.30000000000000004,0.01,0.01,16,3922
3716,0.01,0.30000000000000004,0.01,0.01,17,4042
3717,0.01,0.30000000000000004,0.01,0.01,18,3944
3718,0.01,0.30000000000000004,0.01,0.01,19,3900
3719,0.01,0.30000000000000004,0.01,0.01,20,3876
3720,0.01,0.30000000000000004,0.01,0.01,21,3840
3721,0.01,0.30000000000000004,0.01,0.01,22,3976
3722,0.01,0.30000000000000004,0.01,0.01,23,4138
3723,0.01,0.30000000000000004,0.01,0.01,24,3986
3724,0.01,0.30000000000000004,0.01,0.01,25,3898
3725,0.01,0.30000000000000004,0.01,0.01,26,3866
3726,0.01,0.30000000000000004,0.01,0.01,27,4118
3727,0.01,0.30000000000000004,0.01,0.01,28,4080
3728,0.01,0.30000000000000004,0.01,0.01,29,4108
3729,0.01,0.30000000000000004,0.01,0.01,30,4106
3730,0.01,0.30000000000000004,0.01,0.01,31,4114
3731,0.01,0.30000000000000004,0.01,0.01,32,3902
3732,0.01,0.30000000000000004,0.01,0.01,33,3894
3733,0.01,0.30000000000000004,0.01,0.01,34,4072
3734,0.01,0.30000000000000004,0.01,0.01,35,4000
3735,0.01,0.30000000000000004,0.01,0.01,36,3906
3736,0.01,0.30000000000000004,0.01,0.01,37,4002
3737,0.01,0.30000000000000004,0.01,0.01,38,3928
3738,0.01,0.30000000000000004,0.01,0.01,39,4012
3739,0.01,0.30000000000000004,0.01,0.01,40,4186
3740,0.01,0.30000000000000004,0.01,0.01,41,3890
3741,0.01,0.30000000000000004,0.01,0.01,42,3994
3742,0.01,0.30000000000000004,0.01,0.01,43,3946
3743,0.01,0.30000000000000004,0.01,0.01,44,3716
3744,0.01,0.30000000000000004,0.01,0.01,45,4012
3745,0.01,0.30000000000000004,0.01,0.01,46,4000
3746,0.01,0.30000000000000004,0.01,0.01,47,3990
3747,0.01,0.30000000000000004,0.01,0.01,48,3966
3748,0.01,0.30000000000000004,0.01,0.01,49,4056
3749,0.01,0.30000000000000004,0.01,0.01,50,4040
3750,0.01,0.4,0.001,0.001,1,1926
3751,0.01,0.4,0.001,0.001,2,1924
3752,0.01,0.4,0.001,0.001,3,2006
3753,0.01,0.4,0.001,0.001,4,1988
3754,0.01,0.4,0.001,0.001,5,1990
3755,0.01,0.4,0.001,0.001,6,2028
3756,0.01,0.4,0.001,0.001,7,1962
3757,0.01,0.4,0.001,0.001,8,1860
3758,0.01,0.4,0.001,0.001,9,2148
3759,0.01,0.4,0.001,0.001,10,1876
3760,0.01,0.4,0.001,0.001,11,1962
3761,0.01,0.4,0.001,0.001,12,1780
3762,0.01,0.4,0.001,0.001,13,1982
3763,0.01,0.4,0.001,0.001,14,1712
3764,0.01,0.4,0.001,0.001,15,1806
3765,0.01,0.4,0.001,0.001,16,1786
3766,0.01,0.4,0.001,0.001,17,1950
3767,0.01,0.4,0.001,0.001,18,1988
3768,0.01,0.4,0.001,0.001,19,1888
3769,0.01,0.4,0.001,0.001,20,1864
3770,0.01,0.4,0.001,0.001,21,1798
3771,0.01,0.4,0.001,0.001,22,2044
3772,0.01,0.4,0.001,0.001,23,2130
3773,0.01,0.4,0.001,0.001,24,1854
3774,0.01,0.4,0.001,0.001,25,1930
3775,0.01,0.4,0.001,0.001,26,1862
3776,0.01,0.4,0.001,0.001,27,2026
3777,0.01,0.4,0.001,0.001,28,1988
3778,0.01,0.4,0.001,0.001,29,1904
3779,0.01,0.4,0.001,0.001,30,2046
3780,0.01,0.4,0.001,0.001,31,2090
3781,0.01,0.4,0.001,0.001,32,1918
3782,0.01,0.4,0.001,0.001,33,1846
3783,0.01,0.4,0.001,0.001,34,1936
3784,0.01,0.4,0.001,0.001,35,2082
3785,0.01,0.4,0.001,0.001,36,1876
3786,0.01,0.4,0.001,0.001,37,2038
3787,0.01,0.4,0.001,0.001,38,1868
3788,0.01,0.4,0.001,0.001,39,1836
3789,0.01,0.4,0.001,0.001,40,2158
3790,0.01,0.4,0.001,0.001,41,1806
3791,0.01,0.4,0.001,0.001,42,2066
3792,0.01,0.4,0.001,0.001,43,1942
3793,0.01,0.4,0.001,0.001,44,1808
3794,0.01,0.4,0.001,0.001,45,2040
3795,0.01,0.4,0.001,0.001,46,1952
3796,0.01,0.4,0.001,0.001,47,1906
3797,0.01,0.4,0.001,0.001,48,1886
3798,0.01,0.4,0.001,0.001,49,2020
3799,0.01,0.4,0.001,0.001,50,2004
3800,0.01,0.4,0.001,0.0025,1,1638
3801,0.01,0.4,0.001,0.0025,2,1612
3802,0.01,0.4,0.001,0.0025,3,1698
3803,0.01,0.4,0.001,0.0025,4,1744
3804,0.01,0.4,0.001,0.0025,5,1726
3805,0.01,0.4,0.001,0.0025,6,1728
3806,0.01,0.4,0.001,0.0025,7,1682
3807,0.01,0.4,0.001,0.0025,8,1548
3808,0.01,0.4,0.001,0.0025,9,1888
3809,0.01,0.4,0.001,0.0025,10,1556
3810,0.01,0.4,0.001,0.0025,11,1714
3811,0.01,0.4,0.001,0.0025,12,1480
3812,0.01,0.4,0.001,0.0025,13,1724
3813,0.01,0.4,0.001,0.0025,14,1396
3814,0.01,0.4,0.001,0.0025,15,1466
3815,0.01,0.4,0.001,0.0025,16,1458
3816,0.01,0.4,0.001,0.0025,17,1650
3817,0.01,0.4,0.001,0.0025,18,1688
3818,0.01,0.4,0.001,0.0025,19,1564
3819,0.01,0.4,0.001,0.0025,20,1556
3820,0.01,0.4,0.001,0.0025,21,1446
3821,0.01,0.4,0.001,0.0025,22,1716
3822,0.01,0.4,0.001,0.0025,23,1874
3823,0.01,0.4,0.001,0.0025,24,1478
3824,0.01,0.4,0.001,0.0025,25,1658
3825,0.01,0.4,0.001,0.0025,26,1542
3826,0.01,0.4,0.001,0.0025,27,1730
3827,0.01,0.4,0.001,0.0025,28,1644
3828,0.01,0.4,0.001,0.0025,29,1600
3829,0.01,0.4,0.001,0.0025,30,1674
3830,0.01,0.4,0.001,0.0025,31,1782
3831,0.01,0.4,0.001,0.0025,32,1530
3832,0.01,0.4,0.001,0.0025,33,1538
3833,0.01,0.4,0.001,0.0025,34,1612
3834,0.01,0.4,0.001,0.0025,35,1766
3835,0.01,0.4,0.001,0.0025,36,1624
3836,0.01,0.4,0.001,0.0025,37,1722
3837,0.01,0.4,0.001,0.0025,38,1504
3838,0.01,0.4,0.001,0.0025,39,1500
3839,0.01,0.4,0.001,0.0025,40,1794
3840,0.01,0.4,0.001,0.0025,41,1510
3841,0.01,0.4,0.001,0.0025,42,1758
3842,0.01,0.4,0.001,0.0025,43,1682
3843,0.01,0.4,0.001,0.0025,44,1488
3844,0.01,0.4,0.001,0.0025,45,1776
3845,0.01,0.4,0.001,0.0025,46,1640
3846,0.01,0.4,0.001,0.0025,47,1578
3847,0.01,0.4,0.001,0.0025,48,1634
3848,0.01,0.4,0.001,0.0025,49,1768
3849,0.01,0.4,0.001,0.0025,50,1720
3850,0.01,0.4,0.001,0.005,1,1586
3851,0.01,0.4,0.001,0.005,2,1572
3852,0.01,0.4,0.001,0.005,3,1690
3853,0.01,0.4,0.001,0.005,4,1688
3854,0.01,0.4,0.001,0.005,5,1646
3855,0.01,0.4,0.001,0.005,6,1700
3856,0.01,0.4,0.001,0.005,7,1610
3857,0.01,0.4,0.001,0.005,8,1540
3858,0.01,0.4,0.001,0.005,9,1828
3859,0.01,0.4,0.001,0.005,10,1528
3860,0.01,0.4,0.001,0.005,11,1618
3861,0.01,0.4,0.001,0.005,12,1412
3862,0.01,0.4,0.001,0.005,13,1684
3863,0.01,0.4,0.001,0.005,14,1396
3864,0.01,0.4,0.001,0.005,15,1454
3865,0.01,0.4,0.001,0.005,16,1450
3866,0.01,0.4,0.001,0.005,17,1562
3867,0.01,0.4,0.001,0.005,18,1636
3868,0.01,0.4,0.001,0.005,19,1536
3869,0.01,0.4,0.001,0.005,20,1508
3870,0.01,0.4,0.001,0.005,21,1382
3871,0.01,0.4,0.001,0.005,22,1680
3872,0.01,0.4,0.001,0.005,23,1862
3873,0.01,0.4,0.001,0.005,24,1486
3874,0.01,0.4,0.001,0.005,25,1606
3875,0.01,0.4,0.001,0.005,26,1522
3876,0.01,0.4,0.001,0.005,27,1690
3877,0.01,0.4,0.001,0.005,28,1620
3878,0.01,0.4,0.001,0.005,29,1592
3879,0.01,0.4,0.001,0.005,30,1610
3880,0.01,0.4,0.001,0.005,31,1758
3881,0.01,0.4,0.001,0.005,32,1566
3882,0.01,0.4,0.001,0.005,33,1506
3883,0.01,0.4,0.001,0.005,34,1572
3884,0.01,0.4,0.001,0.005,35,1734
3885,0.01,0.4,0.001,0.005,36,1592
3886,0.01,0.4,0.001,0.005,37,1682
3887,0.01,0.4,0.001,0.005,38,1468
3888,0.01,0.4,0.001,0.005,39,1468
3889,0.01,0.4,0.001,0.005,40,1758
3890,0.01,0.4,0.001,0.005,41,1442
3891,0.01,0.4,0.001,0.005,42,1738
3892,0.01,0.4,0.001,0.005,43,1630
3893,0.01,0.4,0.001,0.005,44,1444
3894,0.01,0.4,0.001,0.005,45,1744
3895,0.01,0.4,0.001,0.005,46,1608
3896,0.01,0.4,0.001,0.005,47,1546
3897,0.01,0.4,0.001,0.005,48,1582
3898,0.01,0.4,0.001,0.005,49,1724
3899,0.01,0.4,0.001,0.005,50,1696
3900,0.01,0.4,0.001,0.0075,1,1594
3901,0.01,0.4,0.001,0.0075,2,1604
3902,0.01,0.4,0.001,0.0075,3,1722
3903,0.01,0.4,0.001,0.0075,4,1712
3904,0.01,0.4,0.001,0.0075,5,1670
3905,0.01,0.4,0.001,0.0075,6,1704
3906,0.01,0.4,0.001,0.0075,7,1646
3907,0.01,0.4,0.001,0.0075,8,1568
3908,0.01,0.4,0.001,0.0075,9,1836
3909,0.01,0.4,0.001,0.0075,10,1528
3910,0.01,0.4,0.001,0.0075,11,1650
3911,0.01,0.4,0.001,0.0075,12,1476
3912,0.01,0.4,0.001,0.0075,13,1706
3913,0.01,0.4,0.001,0.0075,14,1408
3914,0.01,0.4,0.001,0.0075,15,1518
3915,0.01,0.4,0.001,0.0075,16,1482
3916,0.01,0.4,0.001,0.0075,17,1606
3917,0.01,0.4,0.001,0.0075,18,1660
3918,0.01,0.4,0.001,0.0075,19,1552
3919,0.01,0.4,0.001,0.0075,20,1536
3920,0.01,0.4,0.001,0.0075,21,1494
3921,0.01,0.4,0.001,0.0075,22,1716
3922,0.01,0.4,0.001,0.0075,23,1858
3923,0.01,0.4,0.001,0.0075,24,1502
3924,0.01,0.4,0.001,0.0075,25,1614
3925,0.01,0.4,0.001,0.0075,26,1550
3926,0.01,0.4,0.001,0.0075,27,1706
3927,0.01,0.4,0.001,0.0075,28,1656
3928,0.01,0.4,0.001,0.0075,29,1612
3929,0.01,0.4,0.001,0.0075,30,1662
3930,0.01,0.4,0.001,0.0075,31,1750
3931,0.01,0.4,0.001,0.0075,32,1606
3932,0.01,0.4,0.001,0.0075,33,1562
3933,0.01,0.4,0.001,0.0075,34,1612
3934,0.01,0.4,0.001,0.0075,35,1734
3935,0.01,0.4,0.001,0.0075,36,1632
3936,0.01,0.4,0.001,0.0075,37,1726
3937,0.01,0.4,0.001,0.0075,38,1496
3938,0.01,0.4,0.001,0.0075,39,1496
3939,0.01,0.4,0.001,0.0075,40,1786
3940,0.01,0.4,0.001,0.0075,41,1446
3941,0.01,0.4,0.001,0.0075,42,1754
3942,0.01,0.4,0.001,0.0075,43,1642
3943,0.01,0.4,0.001,0.0075,44,1468
3944,0.01,0.4,0.001,0.0075,45,1804
3945,0.01,0.4,0.001,0.0075,46,1632
3946,0.01,0.4,0.001,0.0075,47,1546
3947,0.01,0.4,0.001,0.0075,48,1622
3948,0.01,0.4,0.001,0.0075,49,1764
3949,0.01,0.4,0.001,0.0075,50,1704
3950,0.01,0.4,0.001,0.01,1,1634
3951,0.01,0.4,0.001,0.01,2,1652
3952,0.01,0.4,0.001,0.01,3,1722
3953,0.01,0.4,0.001,0.01,4,1720
3954,0.01,0.4,0.001,0.01,5,1714
3955,0.01,0.4,0.001,0.01,6,1732
3956,0.01,0.4,0.001,0.01,7,1658
3957,0.01,0.4,0.001,0.01,8,1608
3958,0.01,0.4,0.001,0.01,9,1880
3959,0.01,0.4,0.001,0.01,10,1572
3960,0.01,0.4,0.001,0.01,11,1726
3961,0.01,0.4,0.001,0.01,12,1480
3962,0.01,0.4,0.001,0.01,13,1702
3963,0.01,0.4,0.001,0.01,14,1444
3964,0.01,0.4,0.001,0.01,15,1578
3965,0.01,0.4,0.001,0.01,16,1502
3966,0.01,0.4,0.001,0.01,17,1622
3967,0.01,0.4,0.001,0.01,18,1680
3968,0.01,0.4,0.001,0.01,19,1564
3969,0.01,0.4,0.001,0.01,20,1544
3970,0.01,0.4,0.001,0.01,21,1514
3971,0.01,0.4,0.001,0.01,22,1760
3972,0.01,0.4,0.001,0.01,23,1902
3973,0.01,0.4,0.001,0.01,24,1506
3974,0.01,0.4,0.001,0.01,25,1654
3975,0.01,0.4,0.001,0.01,26,1610
3976,0.01,0.4,0.001,0.01,27,1758
3977,0.01,0.4,0.001,0.01,28,1644
3978,0.01,0.4,0.001,0.01,29,1644
3979,0.01,0.4,0.001,0.01,30,1674
3980,0.01,0.4,0.001,0.01,31,1782
3981,0.01,0.4,0.001,0.01,32,1638
3982,0.01,0.4,0.001,0.01,33,1594
3983,0.01,0.4,0.001,0.01,34,1628
3984,0.01,0.4,0.001,0.01,35,1770
3985,0.01,0.4,0.001,0.01,36,1660
3986,0.01,0.4,0.001,0.01,37,1742
3987,0.01,0.4,0.001,0.01,38,1520
3988,0.01,0.4,0.001,0.01,39,1548
3989,0.01,0.4,0.001,0.01,40,1818
3990,0.01,0.4,0.001,0.01,41,1498
3991,0.01,0.4,0.001,0.01,42,1790
3992,0.01,0.4,0.001,0.01,43,1662
3993,0.01,0.4,0.001,0.01,44,1520
3994,0.01,0.4,0.001,0.01,45,1804
3995,0.01,0.4,0.001,0.01,46,1632
3996,0.01,0.4,0.001,0.01,47,1590
3997,0.01,0.4,0.001,0.01,48,1646
3998,0.01,0.4,0.001,0.01,49,1768
3999,0.01,0.4,0.001,0.01,50,1712
4000,0.01,0.4,0.0025,0.001,1,1962
4001,0.01,0.4,0.0025,0.001,2,1956
4002,0.01,0.4,0.0025,0.001,3,2054
4003,0.01,0.4,0.0025,0.001,4,2012
4004,0.01,0.4,0.0025,0.001,5,2022
4005,0.01,0.4,0.0025,0.001,6,2044
4006,0.01,0.4,0.0025,0.001,7,2006
4007,0.01,0.4,0.0025,0.001,8,1896
4008,0.01,0.4,0.0025,0.001,9,2168
4009,0.01,0.4,0.0025,0.001,10,1896
4010,0.01,0.4,0.0025,0.001,11,1978
4011,0.01,0.4,0.0025,0.001,12,1796
4012,0.01,0.4,0.0025,0.001,13,-296
4013,0.01,0.4,0.0025,0.001,14,1724
4014,0.01,0.4,0.0025,0.001,15,1818
4015,0.01,0.4,0.0025,0.001,16,1806
4016,0.01,0.4,0.0025,0.001,17,1970
4017,0.01,0.4,0.0025,0.001,18,2008
4018,0.01,0.4,0.0025,0.001,19,1908
4019,0.01,0.4,0.0025,0.001,20,1904
4020,0.01,0.4,0.0025,0.001,21,1802
4021,0.01,0.4,0.0025,0.001,22,2052
4022,0.01,0.4,0.0025,0.001,23,2154
4023,0.01,0.4,0.0025,0.001,24,1874
4024,0.01,0.4,0.0025,0.001,25,1942
4025,0.01,0.4,0.0025,0.001,26,1846
4026,0.01,0.4,0.0025,0.001,27,2034
4027,0.01,0.4,0.0025,0.001,28,2008
4028,0.01,0.4,0.0025,0.001,29,1944
4029,0.01,0.4,0.0025,0.001,30,2034
4030,0.01,0.4,0.0025,0.001,31,2098
4031,0.01,0.4,0.0025,0.001,32,1914
4032,0.01,0.4,0.0025,0.001,33,1842
4033,0.01,0.4,0.0025,0.001,34,1988
4034,0.01,0.4,0.0025,0.001,35,2090
4035,0.01,0.4,0.0025,0.001,36,-526
4036,0.01,0.4,0.0025,0.001,37,2046
4037,0.01,0.4,0.0025,0.001,38,1848
4038,0.01,0.4,0.0025,0.001,39,1868
4039,0.01,0.4,0.0025,0.001,40,2162
4040,0.01,0.4,0.0025,0.001,41,1858
4041,0.01,0.4,0.0025,0.001,42,-390
4042,0.01,0.4,0.0025,0.001,43,1994
4043,0.01,0.4,0.0025,0.001,44,1820
4044,0.01,0.4,0.0025,0.001,45,2048
4045,0.01,0.4,0.0025,0.001,46,1984
4046,0.01,0.4,0.0025,0.001,47,1922
4047,0.01,0.4,0.0025,0.001,48,1926
4048,0.01,0.4,0.0025,0.001,49,-344
4049,0.01,0.4,0.0025,0.001,50,2012
4050,0.01,0.4,0.0025,0.0025,1,1954
4051,0.01,0.4,0.0025,0.0025,2,1944
4052,0.01,0.4,0.0025,0.0025,3,2046
4053,0.01,0.4,0.0025,0.0025,4,2000
4054,0.01,0.4,0.0025,0.0025,5,2014
4055,0.01,0.4,0.0025,0.0025,6,2044
4056,0.01,0.4,0.0025,0.0025,7,2002
4057,0.01,0.4,0.0025,0.0025,8,1884
4058,0.01,0.4,0.0025,0.0025,9,2168
4059,0.01,0.4,0.0025,0.0025,10,1896
4060,0.01,0.4,0.0025,0.0025,11,1974
4061,0.01,0.4,0.0025,0.0025,12,1796
4062,0.01,0.4,0.0025,0.0025,13,2034
4063,0.01,0.4,0.0025,0.0025,14,1724
